transaction_id,customer_id,transaction_date,transaction_amount,transaction_type,category,payment_method,customer_segment,merchant_name,city
6938,10223,20-01-2025,636.41,Debit,Food,Credit Card,Retail,Kakar-Dutt,Hyderabad
6775,10022,20-01-2025,1890.38,Debit,Entertainment,Debit Card,Retail,Dugar Inc,Hyderabad
7052,10088,20-01-2025,3376.27,Debit,Entertainment,Credit Card,Premium,"Sur, Mahajan and Soni",Chennai
5980,10252,20-01-2025,1854.64,Debit,Utilities,Debit Card,Retail,Sekhon-Munshi,Kolkata
2436,10298,20-01-2025,1351.6,Debit,Utilities,Debit Card,Retail,Sodhi-Wable,Bangalore
5930,10291,20-01-2025,44946.05,Debit,Electronics,Credit Card,Retail,"Bora, Dhawan and Natt",Hyderabad
6553,10311,20-01-2025,3700.38,Debit,Entertainment,UPI,Premium,Dalal Inc,Mumbai
6539,10137,20-01-2025,421.96,Credit,Food,Credit Card,Retail,Bhandari-Vala,Kolkata
2412,10188,20-01-2025,1019.24,Debit,Utilities,UPI,Premium,"Misra, Mohan and Kala",Pune
1047,10452,20-01-2025,928.99,Debit,Utilities,Credit Card,Retail,Kashyap-Varghese,Chennai
2821,10192,20-01-2025,4667.87,Debit,Shopping,Debit Card,Retail,"Yohannan, Puri and Pandit",Chennai
3282,10364,21-01-2025,795.29,Debit,Utilities,Credit Card,Retail,"Oak, Bir and Singhal",Hyderabad
6558,10061,21-01-2025,1107.32,Debit,Shopping,UPI,Premium,"Koshy, Dhillon and Narayanan",Mumbai
5830,10425,21-01-2025,474.36,Debit,Food,Debit Card,Retail,Ganesan Inc,Chennai
7264,10138,21-01-2025,3018.87,Debit,Electronics,Credit Card,Retail,Sami-Bhattacharyya,Hyderabad
476,10284,21-01-2025,795.08,Debit,Food,Debit Card,Retail,Agrawal-Mukhopadhyay,Mumbai
6103,10141,21-01-2025,323.46,Debit,Food,Credit Card,Retail,"Bandi, Roy and Roy",Bangalore
6096,10201,21-01-2025,16888.4,Credit,Healthcare,UPI,Premium,Dar-Wason,Mumbai
3691,10186,21-01-2025,16883.45,Debit,Travel,Debit Card,Retail,Natarajan Ltd,Kolkata
3554,10145,21-01-2025,680.78,Debit,Food,UPI,Premium,Ramesh-Bhattacharyya,Hyderabad
6424,10195,21-01-2025,1512.21,Debit,Utilities,Credit Card,Premium,Pingle Inc,Pune
6582,10232,21-01-2025,47269.56,Debit,Electronics,UPI,Retail,Bassi-Deo,Kolkata
7894,10044,21-01-2025,9947.61,Debit,Travel,Debit Card,Retail,"Rout, Vala and Nadig",Kolkata
4,10280,21-01-2025,1916.38,Debit,Utilities,Debit Card,Retail,Loke-Dash,Mumbai
4793,10257,21-01-2025,142.16,Credit,Food,Credit Card,Retail,Raman LLC,Delhi
5361,10111,21-01-2025,2532.01,Credit,Entertainment,Credit Card,Retail,Baria Inc,Bangalore
4554,10041,21-01-2025,13349.48,Debit,Healthcare,Credit Card,Retail,Murthy-Nadkarni,Pune
5468,10053,21-01-2025,26174.72,Debit,Travel,UPI,Premium,Boase and Sons,Delhi
1626,10198,21-01-2025,3605.02,Debit,Shopping,Net Banking,Retail,Trivedi and Sons,Chennai
4758,10071,21-01-2025,4001.21,Debit,Shopping,UPI,Retail,"Chowdhury, Sahni and Trivedi",Delhi
1328,10292,21-01-2025,40115.83,Debit,Electronics,Credit Card,Retail,Sathe-Saha,Pune
4529,10006,21-01-2025,8795.78,Debit,Healthcare,UPI,Retail,Bhatnagar LLC,Delhi
6425,10154,22-01-2025,14773.9,Debit,Travel,UPI,Premium,Narang Ltd,Chennai
381,10396,22-01-2025,2213.39,Debit,Healthcare,Net Banking,Retail,Palla LLC,Mumbai
2379,10305,22-01-2025,10035.55,Debit,Travel,Credit Card,Retail,Samra Group,Bangalore
2585,10411,22-01-2025,12545.57,Debit,Travel,Debit Card,Retail,Tiwari Inc,Delhi
7523,10456,22-01-2025,1812.94,Debit,Utilities,Debit Card,Retail,"Dani, Savant and Karnik",Bangalore
1167,10083,22-01-2025,12565.95,Debit,Healthcare,UPI,Retail,Parsa and Sons,Bangalore
6398,10175,22-01-2025,7917.29,Debit,Healthcare,UPI,Premium,Bhandari Ltd,Bangalore
1831,10020,22-01-2025,49098.66,Credit,Travel,UPI,Corporate,"Uppal, Prasad and Kalita",Hyderabad
3814,10310,22-01-2025,31856.6,Credit,Electronics,Net Banking,Retail,Boase-Subramanian,Chennai
1484,10317,22-01-2025,3270.66,Debit,Electronics,Debit Card,Retail,Soman and Sons,Chennai
2348,10335,22-01-2025,2128.64,Debit,Shopping,UPI,Retail,Basu Ltd,Kolkata
9031,10232,22-01-2025,2067.04,Credit,Shopping,UPI,Retail,Prashad-Mahajan,Pune
8755,10160,22-01-2025,1926.21,Debit,Food,Credit Card,Corporate,"Taneja, Subramaniam and Bhatt",Pune
337,10400,22-01-2025,3465.2,Debit,Entertainment,Net Banking,Retail,"Swaminathan, Agrawal and Hegde",Pune
2187,10242,22-01-2025,43946.61,Debit,Electronics,UPI,Retail,Bora-Din,Kolkata
7534,10303,22-01-2025,450.14,Debit,Food,Credit Card,Retail,Nigam-Rajagopal,Bangalore
2365,10177,22-01-2025,2787.66,Debit,Utilities,Debit Card,Premium,"Doshi, Chander and Chana",Kolkata
8875,10375,22-01-2025,2796.56,Debit,Utilities,UPI,Retail,Karpe-Shanker,Bangalore
4656,10319,22-01-2025,922.63,Debit,Entertainment,UPI,Retail,"Lall, Garg and Sidhu",Delhi
5271,10421,22-01-2025,3293.81,Credit,Healthcare,UPI,Retail,Nagar Group,Kolkata
5672,10416,22-01-2025,4648.96,Debit,Healthcare,Credit Card,Retail,Barad PLC,Bangalore
1600,10086,22-01-2025,3608.51,Credit,Entertainment,Debit Card,Retail,Kata Inc,Bangalore
2655,10210,22-01-2025,3140,Debit,Entertainment,UPI,Retail,"Morar, Din and Krishnamurthy",Bangalore
7580,10149,22-01-2025,7275.84,Debit,Entertainment,Credit Card,Corporate,"Dhawan, Sridhar and Hayer",Pune
283,10306,22-01-2025,1314.07,Debit,Utilities,Credit Card,Retail,More-Chana,Hyderabad
120,10220,23-01-2025,28349.09,Debit,Electronics,UPI,Retail,Sarma-Sampath,Kolkata
940,10120,23-01-2025,503.56,Debit,Food,UPI,Retail,Kumer Group,Bangalore
9177,10272,23-01-2025,3861.96,Debit,Healthcare,Debit Card,Retail,"Krishnamurthy, Singhal and Prabhakar",Delhi
7164,10277,23-01-2025,5470.36,Debit,Shopping,UPI,Premium,"Nadig, Banik and Dara",Delhi
2196,10008,23-01-2025,2511.75,Debit,Shopping,Credit Card,Retail,Ratta-Bobal,Pune
2769,10344,23-01-2025,1651.63,Debit,Utilities,Credit Card,Retail,"Batta, Bassi and Dayal",Chennai
177,10065,23-01-2025,7141.17,Debit,Entertainment,UPI,Corporate,Upadhyay Inc,Kolkata
3269,10122,23-01-2025,13311.68,Debit,Travel,UPI,Retail,Pingle Inc,Kolkata
678,10361,23-01-2025,2290.35,Debit,Shopping,Credit Card,Retail,Badal Inc,Chennai
7410,10082,23-01-2025,13737.29,Credit,Healthcare,UPI,Premium,Sachdeva Group,Hyderabad
8896,10194,23-01-2025,4520.81,Debit,Travel,Debit Card,Retail,Zachariah-Venkataraman,Bangalore
373,10242,23-01-2025,2804.13,Debit,Healthcare,Credit Card,Premium,Parmer-Sandal,Hyderabad
8760,10325,23-01-2025,2713.44,Debit,Shopping,Debit Card,Retail,"Sami, Subramanian and Wagle",Hyderabad
1953,10422,23-01-2025,46674.88,Debit,Electronics,UPI,Premium,Kakar-Saini,Delhi
5671,10371,23-01-2025,64485.12,Debit,Electronics,UPI,Premium,Varughese LLC,Bangalore
480,10248,23-01-2025,8084.92,Debit,Healthcare,UPI,Retail,"Chaudhuri, Bava and Palan",Chennai
7526,10018,23-01-2025,8142.7,Debit,Shopping,Net Banking,Corporate,Bahl LLC,Mumbai
2659,10422,23-01-2025,2180.96,Debit,Utilities,UPI,Corporate,Mandal Inc,Hyderabad
8530,10139,23-01-2025,2650.08,Debit,Entertainment,UPI,Retail,Gulati-Soni,Hyderabad
4392,10013,23-01-2025,42659.54,Debit,Electronics,Credit Card,Premium,Thakur Group,Kolkata
2795,10007,23-01-2025,2875.33,Debit,Entertainment,Net Banking,Premium,Jhaveri-Ravi,Bangalore
86,10262,24-01-2025,1766.99,Credit,Utilities,Credit Card,Premium,Goda Inc,Chennai
4321,10004,24-01-2025,18677.42,Debit,Travel,UPI,Premium,Lad Group,Pune
7717,10115,24-01-2025,3737.2,Debit,Healthcare,UPI,Retail,"Tank, Nayar and Parsa",Kolkata
5352,10443,24-01-2025,2987.64,Debit,Utilities,UPI,Retail,"Lata, Garde and Kashyap",Delhi
7816,10162,24-01-2025,2539.58,Debit,Utilities,Debit Card,Premium,"Banik, Bala and Kar",Kolkata
8458,10136,24-01-2025,8875.64,Credit,Travel,Credit Card,Retail,"Wali, Majumdar and Ben",Hyderabad
6862,10457,24-01-2025,13680.58,Debit,Healthcare,Credit Card,Retail,Agate LLC,Hyderabad
1290,10360,24-01-2025,2459.08,Debit,Healthcare,Debit Card,Premium,Amble and Sons,Mumbai
1430,10411,24-01-2025,2643.38,Credit,Utilities,Credit Card,Retail,Dhingra-Batra,Bangalore
2614,10056,24-01-2025,23004.41,Debit,Travel,UPI,Premium,Swaminathan and Sons,Mumbai
2430,10260,24-01-2025,721.88,Credit,Food,Debit Card,Retail,Basu PLC,Hyderabad
8590,10341,24-01-2025,1423.81,Credit,Food,UPI,Corporate,Chopra-Sangha,Mumbai
8556,10370,24-01-2025,2134.79,Debit,Utilities,Credit Card,Retail,Mittal Ltd,Delhi
4152,10290,24-01-2025,100.02,Credit,Food,UPI,Retail,"Seshadri, Sharaf and Krishnamurthy",Mumbai
7706,10346,24-01-2025,4459.67,Debit,Electronics,Credit Card,Retail,"Sur, Rege and Rajan",Hyderabad
6182,10263,24-01-2025,247.08,Debit,Food,UPI,Retail,Mital Ltd,Mumbai
5958,10111,24-01-2025,2159.26,Debit,Shopping,Debit Card,Retail,Lanka-Sachdeva,Delhi
4256,10005,24-01-2025,13845.84,Debit,Travel,UPI,Retail,Prashad-Gandhi,Pune
7644,10202,24-01-2025,283.89,Debit,Food,Credit Card,Retail,Gole-Jain,Pune
2623,10219,24-01-2025,1471.31,Debit,Utilities,UPI,Retail,"Rai, Mani and Kaul",Mumbai
4046,10315,25-01-2025,598.86,Debit,Food,Debit Card,Premium,Narayan LLC,Pune
903,10295,25-01-2025,11527.47,Debit,Electronics,UPI,Retail,Om LLC,Delhi
235,10182,25-01-2025,4996.53,Debit,Healthcare,Debit Card,Premium,Gour-Mishra,Chennai
6025,10258,25-01-2025,544.95,Debit,Utilities,Credit Card,Retail,Raval-Gera,Pune
2903,10272,25-01-2025,500.17,Debit,Healthcare,UPI,Retail,"Patil, Mitra and Menon",Mumbai
6416,10348,25-01-2025,9646.3,Debit,Travel,Net Banking,Retail,"Pant, Kakar and Yogi",Kolkata
3289,10158,25-01-2025,731.24,Debit,Food,UPI,Retail,Khurana and Sons,Bangalore
1665,10324,25-01-2025,49631.43,Credit,Electronics,Debit Card,Retail,Lanka-Khurana,Delhi
4651,10108,25-01-2025,206.32,Debit,Food,Credit Card,Premium,Sehgal PLC,Pune
1160,10269,25-01-2025,180.71,Debit,Food,Credit Card,Premium,Yadav PLC,Bangalore
9076,10148,25-01-2025,2300.11,Credit,Utilities,Net Banking,Retail,Gera and Sons,Chennai
5898,10242,25-01-2025,502.18,Debit,Food,Debit Card,Premium,Halder Inc,Kolkata
4954,10118,25-01-2025,34666.54,Debit,Electronics,UPI,Retail,Varma-Trivedi,Hyderabad
1058,10026,25-01-2025,2308.69,Debit,Shopping,UPI,Retail,Basak-Barad,Kolkata
1315,10433,25-01-2025,1521.26,Debit,Utilities,Credit Card,Retail,Kale-Mishra,Bangalore
3113,10323,25-01-2025,91401.19,Debit,Electronics,UPI,Corporate,Upadhyay-Ramaswamy,Bangalore
4989,10131,25-01-2025,15162.51,Debit,Travel,UPI,Retail,Ramaswamy-Barman,Bangalore
1241,10097,25-01-2025,2645.28,Debit,Utilities,UPI,Retail,"Chada, Contractor and Tank",Mumbai
4996,10264,25-01-2025,18153.15,Credit,Travel,Credit Card,Retail,Agate LLC,Pune
6615,10267,25-01-2025,256.94,Debit,Food,Credit Card,Premium,Kamdar Inc,Pune
2250,10044,25-01-2025,180.45,Debit,Food,Debit Card,Retail,Tak-Nagy,Pune
2178,10422,25-01-2025,33215.45,Debit,Electronics,Debit Card,Retail,"Bali, Doshi and Parekh",Delhi
2147,10279,25-01-2025,2566.69,Debit,Shopping,UPI,Retail,Virk-Lanka,Kolkata
5421,10108,26-01-2025,234.58,Debit,Food,UPI,Retail,"Raju, Sinha and Nagar",Hyderabad
7883,10441,26-01-2025,2675.97,Debit,Utilities,Debit Card,Premium,Dalal Ltd,Pune
6488,10318,26-01-2025,1335.74,Debit,Utilities,Credit Card,Retail,Dhaliwal Group,Bangalore
9122,10145,26-01-2025,2031.04,Debit,Entertainment,UPI,Retail,Krishna-Sha,Pune
3428,10058,26-01-2025,1343.07,Credit,Food,Credit Card,Corporate,Sarin-Deo,Hyderabad
3013,10418,26-01-2025,17418.5,Debit,Electronics,Debit Card,Retail,"Goswami, Mishra and Mani",Chennai
2387,10068,26-01-2025,1302.17,Debit,Utilities,UPI,Retail,"Mani, Mander and Varghese",Delhi
7142,10222,26-01-2025,9230.98,Debit,Electronics,UPI,Retail,Salvi-Agrawal,Hyderabad
5631,10282,26-01-2025,57843.58,Debit,Electronics,UPI,Premium,Ghose Inc,Delhi
748,10282,26-01-2025,28546.98,Debit,Electronics,UPI,Retail,Prashad-Johal,Pune
5928,10410,26-01-2025,34650.73,Debit,Electronics,Credit Card,Retail,Mitra PLC,Hyderabad
7155,10091,26-01-2025,2574.85,Debit,Shopping,UPI,Premium,Gour and Sons,Bangalore
716,10385,26-01-2025,4682.88,Credit,Shopping,Debit Card,Retail,"Deshpande, Savant and Sinha",Mumbai
714,10153,26-01-2025,9413.14,Debit,Travel,Credit Card,Retail,Nair Ltd,Pune
4158,10192,26-01-2025,695.81,Debit,Food,Debit Card,Retail,"Rajagopalan, More and Thakkar",Delhi
2722,10373,26-01-2025,11856.38,Debit,Healthcare,Debit Card,Retail,Seth-Handa,Bangalore
8654,10213,26-01-2025,12509.45,Debit,Travel,UPI,Retail,Bhatia-Karan,Pune
5438,10144,26-01-2025,4287.3,Debit,Shopping,Credit Card,Retail,"Kalla, Wagle and Khalsa",Chennai
2744,10320,26-01-2025,4534.45,Debit,Travel,Credit Card,Retail,Chanda Group,Chennai
8786,10067,26-01-2025,10491.61,Debit,Travel,UPI,Retail,"Choudhary, Savant and Kota",Kolkata
7358,10345,26-01-2025,4755.99,Debit,Shopping,Credit Card,Retail,"Kannan, Mander and Ahuja",Mumbai
8488,10387,26-01-2025,11926.8,Debit,Healthcare,UPI,Premium,Babu Ltd,Mumbai
3088,10231,26-01-2025,569.28,Debit,Shopping,Credit Card,Retail,Bumb Inc,Chennai
7345,10368,26-01-2025,5491.33,Debit,Entertainment,Credit Card,Corporate,"Boase, Batra and Soman",Mumbai
5028,10325,26-01-2025,663.95,Debit,Utilities,UPI,Premium,Rajagopalan-Bhardwaj,Delhi
8591,10033,26-01-2025,693.15,Credit,Food,Credit Card,Retail,Patil-Srinivas,Pune
9194,10153,26-01-2025,3729.64,Debit,Utilities,Credit Card,Premium,"Chawla, Dass and Kant",Kolkata
8546,10061,26-01-2025,40711.15,Debit,Electronics,UPI,Premium,Mann-Arya,Chennai
4110,10131,26-01-2025,1857.58,Debit,Utilities,Debit Card,Retail,Ghose-Sarma,Hyderabad
8794,10008,26-01-2025,2951.54,Credit,Entertainment,Credit Card,Retail,Deshpande PLC,Hyderabad
1090,10366,26-01-2025,3859.24,Debit,Healthcare,Debit Card,Retail,"Khare, Dhillon and Gandhi",Chennai
1297,10263,26-01-2025,919.69,Debit,Entertainment,UPI,Retail,Nigam Ltd,Mumbai
3653,10432,27-01-2025,4223.99,Debit,Shopping,UPI,Retail,Sachdeva LLC,Mumbai
2453,10156,27-01-2025,12038.76,Debit,Travel,UPI,Retail,Swaminathan and Sons,Chennai
4326,10171,27-01-2025,47675.04,Debit,Electronics,Credit Card,Retail,Divan-Vasa,Hyderabad
2115,10434,27-01-2025,33751.75,Debit,Electronics,Credit Card,Retail,Narain-Kulkarni,Kolkata
8832,10320,27-01-2025,22302.92,Debit,Electronics,Credit Card,Retail,Prakash-Golla,Chennai
2423,10301,27-01-2025,11465.1,Debit,Healthcare,UPI,Retail,"Jani, Chaudry and Dutt",Pune
6298,10124,27-01-2025,6913.11,Debit,Electronics,Credit Card,Retail,"Saraf, Solanki and Salvi",Pune
1973,10017,27-01-2025,291.15,Debit,Food,Debit Card,Retail,Bhatti-Jha,Hyderabad
2937,10264,27-01-2025,969.66,Debit,Food,Credit Card,Premium,"Prasad, Mand and Chawla",Hyderabad
231,10205,27-01-2025,3668.99,Debit,Utilities,UPI,Premium,Sekhon-Dhar,Bangalore
8977,10018,27-01-2025,2969.04,Credit,Shopping,Credit Card,Premium,Vyas-Dua,Chennai
7856,10334,27-01-2025,6606.22,Debit,Healthcare,Debit Card,Retail,"Dugar, Dasgupta and Virk",Delhi
6571,10339,27-01-2025,29419.21,Credit,Electronics,Credit Card,Retail,Parekh-Mangal,Delhi
4600,10148,27-01-2025,3239.74,Debit,Entertainment,UPI,Corporate,Mistry LLC,Chennai
4308,10118,27-01-2025,541.07,Debit,Food,UPI,Retail,Sangha-Yohannan,Pune
3398,10272,27-01-2025,17207.68,Debit,Travel,UPI,Retail,Loyal-Sankaran,Mumbai
1168,10031,27-01-2025,27836.05,Debit,Travel,UPI,Corporate,Sule-Sehgal,Pune
6769,10411,27-01-2025,8902,Debit,Entertainment,UPI,Corporate,Sen Ltd,Chennai
4260,10093,27-01-2025,1381.9,Debit,Utilities,Debit Card,Retail,"Agrawal, Natt and Saini",Pune
7117,10309,27-01-2025,4119.68,Debit,Shopping,UPI,Retail,"Chhabra, Lal and Ganesh",Mumbai
7553,10436,27-01-2025,20873.19,Debit,Travel,UPI,Premium,Ramanathan and Sons,Chennai
7578,10060,27-01-2025,2228.85,Debit,Utilities,Debit Card,Retail,Amble and Sons,Bangalore
3793,10289,27-01-2025,30957.83,Credit,Electronics,Credit Card,Retail,Mahal-Anand,Chennai
4199,10062,27-01-2025,410.12,Debit,Food,UPI,Retail,"Golla, Bora and Butala",Hyderabad
8119,10249,27-01-2025,11070.37,Debit,Electronics,Net Banking,Retail,Chakrabarti-Sahni,Pune
8973,10292,28-01-2025,6949.63,Debit,Travel,Net Banking,Retail,Agrawal Group,Bangalore
683,10347,28-01-2025,1268.99,Debit,Shopping,UPI,Retail,Patla LLC,Kolkata
153,10277,28-01-2025,691.22,Debit,Utilities,Debit Card,Retail,Parmar-Rana,Chennai
6972,10120,28-01-2025,1924.55,Debit,Utilities,UPI,Retail,Muni-Mohanty,Delhi
4571,10071,28-01-2025,6875.66,Debit,Shopping,UPI,Corporate,Karan LLC,Hyderabad
8569,10227,28-01-2025,6998.33,Debit,Healthcare,UPI,Retail,Bora LLC,Bangalore
6461,10337,28-01-2025,16935.28,Debit,Travel,UPI,Corporate,Deep PLC,Delhi
4439,10182,28-01-2025,7449.47,Debit,Shopping,Credit Card,Premium,Sant-Ray,Mumbai
6788,10260,28-01-2025,40839.39,Debit,Electronics,Credit Card,Retail,Lalla Inc,Hyderabad
6281,10198,28-01-2025,16883.62,Debit,Travel,UPI,Retail,Samra LLC,Chennai
4455,10231,28-01-2025,3505.77,Credit,Entertainment,UPI,Retail,"Jaggi, Suri and Chad",Bangalore
8024,10361,28-01-2025,16130.8,Debit,Healthcare,Credit Card,Corporate,Sekhon LLC,Pune
5510,10343,28-01-2025,1552.76,Debit,Utilities,Debit Card,Retail,"Bahl, Seshadri and Andra",Bangalore
772,10293,28-01-2025,64174.89,Debit,Electronics,Debit Card,Premium,Rege-Chaudhari,Hyderabad
4040,10369,28-01-2025,2437.89,Debit,Entertainment,UPI,Retail,Suri-Kibe,Kolkata
1586,10170,28-01-2025,3717.56,Debit,Healthcare,UPI,Premium,Bhatti Inc,Mumbai
20,10082,28-01-2025,7084.23,Debit,Healthcare,UPI,Premium,Vaidya-Dutt,Hyderabad
5368,10080,28-01-2025,3254.07,Debit,Utilities,Net Banking,Corporate,Balakrishnan Ltd,Bangalore
1452,10296,28-01-2025,13121.25,Debit,Travel,Credit Card,Retail,Swamy-Shanker,Pune
4226,10366,28-01-2025,11088.21,Debit,Healthcare,Debit Card,Retail,"Behl, Bumb and Doctor",Kolkata
7167,10253,28-01-2025,2621.32,Debit,Utilities,Credit Card,Retail,"More, Dyal and Mahal",Hyderabad
5441,10356,28-01-2025,1055.58,Debit,Food,Debit Card,Corporate,"Puri, Borra and Dora",Mumbai
7360,10198,28-01-2025,17756.54,Debit,Travel,UPI,Retail,"Lala, Sawhney and Dasgupta",Bangalore
7268,10359,28-01-2025,21153.11,Debit,Electronics,UPI,Retail,Mander Group,Kolkata
8317,10422,29-01-2025,65619.34,Debit,Electronics,UPI,Premium,"Chowdhury, Mittal and D’Alia",Kolkata
7248,10054,29-01-2025,2629.48,Credit,Utilities,UPI,Retail,Cheema Group,Hyderabad
8945,10348,29-01-2025,1678.99,Debit,Utilities,UPI,Premium,Golla-Bhattacharyya,Kolkata
2724,10117,29-01-2025,1994.58,Debit,Entertainment,UPI,Retail,Batra Inc,Pune
2120,10018,29-01-2025,13295.04,Debit,Healthcare,Debit Card,Retail,Kalla Group,Hyderabad
7277,10084,29-01-2025,777.55,Debit,Food,UPI,Corporate,Deo-Sahni,Bangalore
1115,10208,29-01-2025,515.06,Debit,Food,Credit Card,Retail,"Agarwal, Nagi and Ratti",Kolkata
2061,10016,29-01-2025,780.23,Debit,Shopping,UPI,Retail,Parmer LLC,Delhi
6267,10070,29-01-2025,2949.84,Debit,Utilities,UPI,Retail,Mistry Ltd,Delhi
1875,10289,29-01-2025,3417.85,Debit,Utilities,Credit Card,Premium,"Mammen, Chokshi and De",Delhi
2881,10281,29-01-2025,1526.79,Debit,Entertainment,Debit Card,Retail,"Dugar, Kibe and Srivastava",Chennai
5304,10445,29-01-2025,44985.31,Debit,Electronics,UPI,Retail,"Chawla, Ahluwalia and Mani",Pune
4451,10209,29-01-2025,2390.05,Debit,Shopping,Credit Card,Retail,Dugar and Sons,Hyderabad
7370,10172,29-01-2025,6831.13,Debit,Utilities,UPI,Corporate,Lad-Tripathi,Bangalore
8213,10176,29-01-2025,358.6,Debit,Entertainment,UPI,Retail,"Butala, Lala and Keer",Mumbai
8792,10110,29-01-2025,456.03,Debit,Utilities,UPI,Retail,Konda Inc,Kolkata
8308,10204,29-01-2025,18874.16,Debit,Electronics,Debit Card,Retail,"Nadkarni, Pau and Nayar",Bangalore
6646,10071,29-01-2025,387.42,Debit,Food,Credit Card,Retail,"Bhasin, Rana and Balasubramanian",Hyderabad
4352,10145,29-01-2025,31132.46,Debit,Electronics,UPI,Retail,Nazareth and Sons,Delhi
6667,10023,29-01-2025,1994,Debit,Shopping,Debit Card,Retail,"Kar, Gala and Nagy",Bangalore
8628,10242,29-01-2025,17522.03,Debit,Travel,Credit Card,Retail,Dar-Shah,Chennai
4590,10374,29-01-2025,610.52,Debit,Food,UPI,Retail,"Kalita, Mallick and Konda",Pune
4448,10070,29-01-2025,40560.42,Debit,Electronics,Credit Card,Retail,"Shanker, Chander and Mammen",Pune
4181,10128,29-01-2025,572.84,Debit,Food,UPI,Premium,Kadakia-Chokshi,Bangalore
958,10225,30-01-2025,473.77,Debit,Entertainment,UPI,Retail,Agate Ltd,Delhi
5526,10339,30-01-2025,427.19,Debit,Entertainment,UPI,Retail,Kulkarni Inc,Mumbai
5851,10240,30-01-2025,2856.41,Debit,Healthcare,Debit Card,Retail,Dara and Sons,Hyderabad
5804,10141,30-01-2025,3319.04,Debit,Entertainment,Debit Card,Retail,Bhandari-Ram,Hyderabad
4602,10071,30-01-2025,6037.86,Credit,Shopping,Credit Card,Premium,"Narasimhan, Jani and Bedi",Bangalore
533,10360,30-01-2025,14951.23,Debit,Healthcare,UPI,Retail,Sethi-Shanker,Delhi
1824,10065,30-01-2025,3985.85,Debit,Shopping,Credit Card,Retail,"Kumer, Balasubramanian and Grewal",Mumbai
7512,10229,30-01-2025,5974.93,Debit,Entertainment,UPI,Premium,"Kulkarni, Tripathi and Sarraf",Pune
6209,10433,30-01-2025,1386.1,Debit,Utilities,Credit Card,Retail,"Mall, Issac and Bahri",Mumbai
9277,10034,30-01-2025,1083.77,Debit,Utilities,UPI,Retail,Iyengar LLC,Chennai
198,10226,30-01-2025,727.98,Debit,Food,UPI,Retail,Kapadia-Rama,Bangalore
9190,10175,30-01-2025,3312.57,Debit,Entertainment,UPI,Retail,Mahal LLC,Chennai
3738,10374,30-01-2025,3880.3,Debit,Shopping,Credit Card,Retail,Sarin-Bakshi,Kolkata
3522,10218,30-01-2025,26109.82,Debit,Travel,UPI,Corporate,"Thaman, Chauhan and Swaminathan",Chennai
7362,10104,30-01-2025,7080.78,Debit,Healthcare,UPI,Retail,Dutt Inc,Chennai
1560,10042,30-01-2025,5445.13,Credit,Entertainment,UPI,Premium,Gill Group,Chennai
3887,10211,30-01-2025,4623.89,Debit,Shopping,UPI,Retail,Seshadri-Kata,Chennai
7722,10247,30-01-2025,46749.14,Debit,Electronics,Credit Card,Retail,"Kapur, Chawla and Sen",Mumbai
1144,10068,30-01-2025,2393.21,Credit,Entertainment,UPI,Retail,"Issac, Devan and Ravi",Mumbai
8769,10252,30-01-2025,947.48,Debit,Food,Net Banking,Corporate,Sarin LLC,Kolkata
4841,10363,30-01-2025,2880.25,Debit,Utilities,Credit Card,Retail,Wadhwa and Sons,Hyderabad
5716,10131,30-01-2025,18571.41,Debit,Travel,UPI,Corporate,"Vaidya, Chad and Varty",Pune
8396,10057,30-01-2025,5502.7,Debit,Utilities,UPI,Corporate,Banik-Hari,Kolkata
44,10209,30-01-2025,2755.17,Credit,Utilities,Debit Card,Retail,Rajagopal and Sons,Delhi
2044,10113,30-01-2025,180.34,Debit,Food,UPI,Retail,"Konda, Mangal and Ramakrishnan",Mumbai
6699,10250,30-01-2025,3292.78,Credit,Entertainment,UPI,Retail,Sura Group,Pune
5287,10011,30-01-2025,49234.44,Debit,Electronics,UPI,Retail,"Sachdeva, Khare and Sharaf",Hyderabad
7972,10068,30-01-2025,8416.78,Credit,Shopping,UPI,Corporate,Krishnamurthy-Dayal,Kolkata
3679,10101,30-01-2025,991.52,Debit,Food,UPI,Premium,"Nagarajan, Dutt and Narang",Kolkata
7000,10428,30-01-2025,13187.13,Debit,Travel,Credit Card,Retail,Issac PLC,Kolkata
9013,10180,31-01-2025,610.42,Debit,Entertainment,Debit Card,Retail,Nagar PLC,Kolkata
9166,10357,31-01-2025,3335.71,Debit,Entertainment,Debit Card,Retail,Mutti-Dalal,Bangalore
